ID,TITLE,OVERAL RANK,MEAN SCORE
60820,Fanren Xiu Xian Chuan: Xu Tian Zhan Ji,21038,
386,H2,3280,7.23
9624,30-sai no Hoken Taiiku,6603,6.61
17919,Houkago no Pleiades (TV),6074,6.7
20689,Hamatora The Animation,3254,7.24
30524,Kagewani,8019,6.37
33274,Onara Gorou,12345,5.54
34550,Warau Salesman New,8506,6.29
34580,Nana Maru San Batsu,6295,6.66
35076,Juuni Taisen,7064,6.53
35739,Pikotarou no Lullaby Lullaby (TV),12103,5.61
36784,Hataraku Oniisan!,7908,6.4
38098,Mix: Meisei Story,3365,7.22
39456,Sounan desu ka?,6670,6.59
42883,Sore dake ga Neck,11861,5.67
325,Peach Girl,4874,6.92
718,Yume de Aetara (TV),8315,6.33
1098,Samurai Girl Real Bout High School,10710,5.9
1543,Yoake Mae yori Ruriiro na: Crescent Love,4151,7.08
1555,Tokimeki Memorial: Only Love,4433,7.01
1965,Sola,3661,7.16
5353,Chameleon (OVA),7152,6.51
7160,Yoroshiku Mechadock,6233,6.67
10353,Okama Hakusho,11148,5.82
11933,Oda Nobuna no Yabou,2655,7.35
31143,Onsen Yousei Hakone-chan,11054,5.84
35983,Harukana Receive,6346,6.65
37029,Hoozuki no Reitetsu 2nd Season: Sono Ni,964,7.85
39582,Kitsutsuki Tanteidokoro,9441,6.13
40208,Wo Kai Dongwuyuan Naxie Nian,6153,6.68
42668,Taisou Zamurai,3304,7.23
48707,Gokushufudou Part 2,1884,7.54
16035,Karneval (TV),4180,7.07
21067,Strange+,10429,5.95
23333,DRAMAtical Murder,9991,6.04
43767,Night Head 2041,7287,6.49
1107,Youjuu Toshi,7618,6.44
82,Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,698,8
1130,Windaria,7598,6.45
1287,Odin: Koushi Hansen Starlight,13321,5.19
1793,Kaze no Na wa Amnesia,8378,6.31
1941,Moonlight Mile 1st Season: Lift Off,3969,7.11
2722,Crusher Joe,5065,6.88
2929,Moonlight Mile 2nd Season: Touch Down,3047,7.27
3115,Toki no Tabibito: Time Stranger,9541,6.11
10798,Un-Go,2833,7.32
12149,AKB0048,2698,7.34
17269,Captain Herlock,2785,7.32
19115,Giovanni no Shima,1473,7.65
22433,Break Blade,3244,7.24
28085,Wonder (Movie),9976,6.04
30771,Mudai,,7.09
32287,Kanamewo,6735,6.58
33080,Brotherhood: Final Fantasy XV,4926,6.9
37436,Revisions,10096,6.02
37490,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2",3611,7.17
38078,Zoo: Hidamari no Shi,8317,6.33
39274,Dragon Quest: Your Story,5465,6.8
40082,Lupin III: The First,1075,7.8
40154,Hero Mask 2nd Season,7355,6.48
30649,Shin Atashin'chi,2683,7.34
5525,07-Ghost,3572,7.18
7705,Starry☆Sky,9706,6.09
20033,Miss Monochrome The Animation,8025,6.37
48735,Chibi Revenger,3921,7.12
19457,Green Saver,21364,
526,Boku no Chikyuu wo Mamotte,4167,7.07
1182,Shamanic Princess,6646,6.6
2458,Kimagure Orange☆Road OVA,2650,7.35
2800,Candy Candy,1661,7.59
3205,Cream Lemon: Lemon Angel,13024,5.31
5132,Let's Nupu Nupu,9082,6.19
8557,Shinryaku! Ika Musume,2405,7.41
10713,Towa no Quon 2: Konton no Ranbu,2968,7.29
48858,180-byou de Kimi no Mimi wo Shiawase ni Dekiru ka?,13056,5.3
50438,Yatogame-chan Kansatsu Nikki Yonsatsume,8485,6.3
403,Hanaukyou Maid-tai,6884,6.56
538,Shin Tenchi Muyou!,5131,6.86
56791,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su Mini Anime",8131,6.35
49285,Waccha PriMagi!,4276,7.05
1699,Romeo x Juliet,1735,7.57
16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,2227,7.45
33094,WWW.Working!!,2414,7.41
36775,Wo Shi Jiang Xiaobai,4213,7.06
36838,Gintama. Shirogane no Tamashii-hen,34,8.81
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",257,8.35
37994,B: The Beginning Succession,9045,6.2
40148,22/7,5531,6.79
41558,Asatir: Mirai no Mukashi Banashi,9647,6.1
60410,Yami Shibai 14,11319,5.79
266,Gunparade March: Arata Naru Kougunka,6096,6.69
1371,Hi no Tori,4247,7.05
4854,Fuuma no Kojirou: Yasha-hen,8879,6.23
33350,Zhen Hun Jie,1877,7.54
33969,Shuangsheng Lingtan,3821,7.14
37106,Kitsune no Koe,7936,6.39
37175,Mi Yu Xingzhe,2943,7.29
37964,Mayonaka no Occult Koumuin,5669,6.76
38920,Kochouki: Wakaki Nobunaga,7175,6.51
39419,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin,4608,6.97
41220,Huo Feng Liao Yuan,3958,7.11
41528,Xingchen Bian: Yu Li Cang Hai,2615,7.36
44389,Zi Chuan,3487,7.2
45599,Xue Ying Ling Zhu 2nd Season,2152,7.47
49098,Xi Xing Ji: Suming Pian,4972,6.9
52522,Xian Wu Chuan,3311,7.23
56716,Dubu Wangu,4112,7.08
57096,Bu Si Bu Mie,6531,6.62
57468,Zhen Dao Ge 2nd Season,16876,
57699,Wangzhe Rongyao: Rongyao Zhi Zhang,4418,7.02
58448,Yong Sheng: Qizhuang Shanhe,1795,7.56
59389,Jian Lai,1336,7.7
54846,Aishang Ta de Liyou,960,7.85
61595,I Byeol-e Pil-yohan,801,7.93
353,Ojamajo Doremi Dokkaan!,1232,7.74
36531,Shinkansen Henkei Robo Shinkalion The Animation,5369,6.82
996,Bishoujo Senshi Sailor Moon: Sailor Stars,751,7.95
1534,Futari wa Precure: Splash☆Star,3518,7.19
3505,Yuusha Shirei Dagwon,4555,6.99
5440,Ougon Yuusha Goldran,4542,6.99
9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... desu ka!?,1510,7.64
1929,Futari wa Precure: Max Heart,4520,6.99
9893,Suite Precure♪,2962,7.29
17357,Dokidoki! Precure Movie: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress,5226,6.85
352,Motto! Ojamajo Doremi,2139,7.47
1239,Bishoujo Senshi Sailor Moon SuperS,1536,7.63
1930,Futari wa Precure: Max Heart Movie 1,5716,6.76
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,3949,7.11
5075,Yuusha Keisatsu J-Decker,2291,7.43
6527,Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,6092,6.69
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,2844,7.31
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,3159,7.25
21407,Happiness Charge Precure!,5474,6.8
29868,Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,5907,6.72
16419,Dokidoki! Precure,5981,6.71
40610,Healin' Good♡Precure,4851,6.92
50240,Da Li Si Rizhi 2nd Season,2173,7.46
57995,Bai Yao Pu 4th Season,1642,7.6
56766,Qi Hou Bilu,3733,7.15
39518,Vampire in the Garden,3831,7.14
6377,Zan Sayonara Zetsubou Sensei,952,7.86
36185,Lan Mo de Hua,7868,6.4
37396,Shikioriori,3909,7.12
39298,Shi Huang Zhi Shen,8301,6.33
41439,Beyblade Burst Sparking,6411,6.64
48455,Beyblade Burst Dynamite Battle,8962,6.21
50538,Lian Qi Lianle 3000 Nian,5485,6.8
50575,Huang Yan,6634,6.6
55186,Shu Tian Fu Mo Lu,5447,6.8
60094,Kankin Kuiki Level X 2nd Season,6709,6.59
54730,Kinnikuman: Kanpeki Choujin Shiso-hen,5577,6.78
58302,The iDOLM@STER Shiny Colors 2nd Season,8308,6.33
56691,Gekkan Mousou Kagaku,12828,5.39
11547,Sengoku☆Paradise Kiwami,10185,6
31139,Ame-iro Cocoa: Rainy Color e Youkoso!,13854,4.78
40100,Nu Wushen de Canzhuo,4057,7.09
42206,Nu Wushen de Canzhuo II,2892,7.3
9181,Motto To LOVE-Ru,3197,7.25
33840,Kabuki-bu!,6574,6.61
40526,"Dragon, Ie wo Kau.",7721,6.43
28825,Himouto! Umaru-chan,4095,7.09
13333,Tari Tari,2976,7.28
38196,Chouetsu Sekai,13994,4.63
564,Puni Puni☆Poemii,7192,6.51
819,Boku wa Imouto ni Koi wo Suru,9301,6.16
881,Green Green OVA,10477,5.94
974,Dead Leaves,3436,7.2
1080,Sentou Yousei Yukikaze,3495,7.19
1205,Aru Tabibito no Nikki,4371,7.03
1214,Binbou Shimai Monogatari,5238,6.84
1626,Genma Taisen,13252,5.22
1657,Byston Well Monogatari: Garzey no Tsubasa,14182,4.12
1095,Kidou Keisatsu Patlabor the Movie,1777,7.56
1096,Kidou Keisatsu Patlabor 2 the Movie,673,8.01
1289,Kidou Keisatsu Patlabor: New OVA,1723,7.57
1662,Space Fantasia 2001 Nights,9099,6.19
2716,Urayasu Tekkin Kazoku,4983,6.89
23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.",3597,7.17
37440,Psycho-Pass: Sinners of the System Case.1 - Tsumi to Batsu,3709,7.16
1069,Chou Denji Machine Voltes V,2354,7.42
53151,Onmyouji,4540,6.99
10638,Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,2996,7.28
8768,Hiyokoi,3115,7.26
25015,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,1271,7.72
32983,Natsume Yuujinchou Go,114,8.56
33190,Planetarian: Hoshi no Hito,1080,7.8
38057,Natsu wo Yarinaosu,18752,
38963,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.: Menma e no Tegami,3941,7.11
40004,Bokutachi wa Benkyou ga Dekinai!,2763,7.33
33922,"Taka no Tsumedan, Toyama",15299,
33904,Suntory Tennensui CMs,,5.13
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,661,8.02
37153,Warai Kawasemi ni Hanasu na yo,,5
51801,Garandou no Taiko,21244,
1232,Saber Marionette R,7024,6.53
22145,Kuroshitsuji: Book of Circus,610,8.06
4375,Kyoro-chan,3016,7.28
6164,Aoi Hana,4101,7.08
9768,Shima Shima Tora no Shimajirou,10528,5.93
13029,Arashi no Yoru ni: Himitsu no Tomodachi,6266,6.66
17391,Senyuu. Specials,4558,6.98
18179,Yowamushi Pedal,823,7.92
18661,Kamisama Hajimemashita OVA,586,8.07
21797,Chuunibyou demo Koi ga Shitai! Ren Lite,3584,7.18
22673,Kuroko no Basket 2nd Season NG-shuu,1342,7.7
25045,Mijikamon,5644,6.77
28607,Hetalia: The World Twinkle,3522,7.19
29974,"Diabolik Lovers More,Blood",12429,5.51
31405,Joker Game,4401,7.02
21863,Mangaka-san to Assistant-san to The Animation,4126,7.08
23151,Shounen Hollywood: Holly Stage for 49,9889,6.05
27991,K: Return of Kings,1833,7.55
16397,Photokano,9174,6.18
16906,Line Offline: Salaryman,7845,6.41
1356,Hokuto no Ken 2,1759,7.57
64,Rozen Maiden,2418,7.4
7592,Nurarihyon no Mago,1631,7.6
7740,Queen's Blade: Gyokuza wo Tsugu Mono Specials,9599,6.11
10920,Seikon no Qwaser II Picture Drama,10204,5.99
17831,Inu to Hasami wa Tsukaiyou,7169,6.51
36525,Dorei-ku The Animation,10550,5.93
10308,Sengoku Otome: Momoiro Paradox,7028,6.53
23309,Rail Wars!,7952,6.39
25429,Isuca,10386,5.96
36565,Major 2nd,2575,7.37
34213,Getsuyoubi no Tawawa,7905,6.4
38710,Golden Kamuy 2nd Season OVA,1999,7.51
31096,Hibike! Euphonium: Suisougaku-bu no Nichijou,5090,6.87
3322,Wagaya no Oinari-sama.,3655,7.17
17082,Aiura,6407,6.64
18195,Little Busters! Refrain,455,8.17
1483,Master Keaton,1618,7.61
1704,Eat-Man,8232,6.34
27721,Kasumin,7863,6.4
50275,Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo,1365,7.69
21855,Hanamonogatari,838,7.91
3759,School Days: Valentine Days,11322,5.78
14527,Medaka Box Abnormal,2527,7.38
40961,Hortensia Saga,11042,5.84
31722,Nanatsu no Taizai: Seisen no Shirushi,4720,6.95
4970,Afro Samurai: Resurrection,2697,7.34
2165,Gegege no Kitarou (2007),4712,6.95
751,Bomberman Jetters,4925,6.9
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,2960,7.29
1839,Jagainu-kun,7673,6.43
2390,Hoshi no Kirby,4783,6.93
4801,Suhoyojeong Michel,9029,6.2
8287,SD Gundam Sangokuden Brave Battle Warriors,8678,6.26
278,Viewtiful Joe,5692,6.76
472,To Heart,6674,6.59
910,Himawari!,8447,6.3
961,Virtua Fighter,4078,7.09
1490,Ginga Tetsudou Monogatari,4176,7.07
2686,Tetsujin 28-gou,8120,6.36
3036,Tobe! Isami,3480,7.2
5231,Inazuma Eleven,1176,7.76
7103,Miracle☆Train: Oedo-sen e Youkoso,7578,6.45
8917,Mouretsu Pirates,3873,7.13
17821,Stella Jogakuin Koutou-ka C³-bu,7111,6.52
23037,Bakumatsu Rock,10006,6.03
28155,Yoru no Yatterman,7229,6.5
31559,Prince of Stride: Alternative,4956,6.9
234,Dan Doh!!,6443,6.63
1179,Gakuen Senki Muryou,4663,6.96
1826,Deltora Quest,4014,7.1
9944,Hime Gal♥Paradise,10017,6.03
3176,Nessa no Haou Gandalla,11790,5.68
15407,Magical Suite Prism Nana,11061,5.83
36160,Yaoguai Mingdan 2nd Season,2287,7.43
41913,Wuxian Shaonu 48,5781,6.74
6981,Super Zugan,8134,6.35
14765,Ixion Saga DT,3884,7.12
31793,Mahou Shoujo Nante Mou Ii desu kara.,10594,5.92
35204,The King of Fighters: Destiny,7017,6.54
37643,Xiong Bing Lian,8776,6.25
37887,Huan Jie Wang,6965,6.55
38413,Arad: Suming Zhi Men,9662,6.09
44062,Chu Feng: Yi Dian Zhi Zi,6245,6.67
51405,Shi Wangzhe A?,14769,
56040,Shi Wangzhe A? 2nd Season,14770,
59458,Duel Masters LOST: Gekka no Shinigami,20935,
181,Vandread: The Second Stage,2550,7.37
37294,Wangu Xian Qiong II,5966,6.71
42268,Shouxi Yu Ling Shi,7499,6.46
45558,Fanren Xiu Xian Chuan: Yan Jia Bao Dazhan,1708,7.58
49571,Tunshi Xingkong 2nd Season,282,8.31
49952,Wo Qi Ku Le Baiwan Xiulian Zhe,8046,6.37
51291,Duo Xuan Shi,5984,6.71
52949,Bai Lian Cheng Shen,2781,7.32
54997,Bu Mie Shen Wang,7124,6.52
59951,Man Huang Xian Jie,18152,
1103,Shinkon Gattai Godannar!!,6503,6.62
48481,Daomu Biji Zhi Qinling Shen Shu,5153,6.86
50445,San Ti,7697,6.43
56717,Xian Wu Chuan 2nd Season,2348,7.42
59977,Hu He Yao Shi Lu,4178,7.07
60143,Wo Neng Wuxian Dunwu,5140,6.86
60766,Tianming Da Zhuzai,15453,
61609,Ke Jin Wanjia,17516,
1218,Tonagura!,6313,6.66
49514,Gensou Sangokushi: Tengen Reishinki,13028,5.31
61621,Yun Shen Buzhi Meng,3324,7.22
53367,Shen Lan Qi Yu Wushuang Zhu: Tianmo Pian,1679,7.59
3670,Kikou Souseiki Mospeada,4336,7.03
39555,Baki: Dai Raitaisai-hen,1891,7.53
3656,Monochrome Factor,4793,6.93
54294,Dog Signal,4088,7.09
21431,Gokukoku no Brynhildr,5232,6.85
3576,Kodai Ouja Kyouryuu King,7450,6.47
39024,Wu Dong Qian Kun,2286,7.43
39823,Qin Shi Mingyue: Tian Xing Jiu Ge 2nd Season,6831,6.57
42148,Xin Jue,9293,6.16
42950,Wo Jia Da Shixiong Shi Ge Fanpai,4757,6.94
917,Riding Bean,4200,7.06
41574,Guraburu!,11270,5.8
60521,Twins Hinahima,13559,5.05
666,JoJo no Kimyou na Bouken,1954,7.52
6380,Tetsuwan Birdy Decode: The Cipher,3230,7.24
513,Tenkuu no Shiro Laputa,341,8.26
584,Noein: Mou Hitori no Kimi e,1843,7.55
9000,Toaru Hikuushi e no Tsuioku,1683,7.59
11135,Hybrid Child,2109,7.48
21647,Tamako Love Story,826,7.91
34544,Koutetsujou no Kabaneri Movie 3: Unato Kessen,1392,7.68
37475,Kishuku Gakkou no Juliet,2201,7.45
33839,Alice in Deadly School,13365,5.17
39167,Girls & Panzer: Saishuushou Part 4,246,8.36
23325,Shirogane no Ishi: Argevollen,7395,6.48
35069,Sekai no Yami Zukan,13903,4.73
37277,Beatless Intermission,11826,5.67
2032,Wellber no Monogatari: Sisters of Wellber,6659,6.6
3085,Koharu Biyori,6914,6.55
33011,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku,10320,5.97
34125,High School Fleet OVA,3348,7.22
35714,Yami Shibai 5,8312,6.33
39519,Dragon's Dogma,11527,5.74
36245,Evil or Live,11344,5.78
62,D.C.: Da Capo,6062,6.7
141,Jinki:Extend,9947,6.04
2367,Moetan,7871,6.4
26351,Nagato Yuki-chan no Shoushitsu,5834,6.73
32407,Clockwork Planet,7555,6.45
32447,Nora to Oujo to Noraneko Heart,12791,5.4
5760,Dororo to Hyakkimaru,3084,7.27
56105,Nanashi Kaidan 2nd Season,12502,5.49
59499,Asatir 2: Mirai no Mukashi Banashi,8148,6.35
4563,Bakukyuu Hit! Crash B-Daman,9552,6.11
10671,Morita-san wa Mukuchi.,7284,6.49
49215,Celia-sensei no Wakuwaku Magical Kyoushitsu,9910,6.05
48857,Healer Girl,2922,7.3
24655,Date A Live Movie: Mayuri Judgment,2789,7.32
29089,Yaoguai Mingdan,5456,6.8
55357,Bocchi the Rock! Movie,266,8.33
57519,Boku no Hero Academia: Memories,6270,6.66
13267,Shinryaku!! Ika Musume,2147,7.47
7762,"Yondemasu yo, Azazel-san.",1794,7.56
9982,Fairy Tail OVA,2237,7.45
17875,Papa no Iukoto wo Kikinasai! OVA,2878,7.31
27613,Selector Infected WIXOSS: Midoriko-san to Piruruku-tan,10711,5.9
69,Cluster Edge,8415,6.31
206,Lodoss-tou Senki: Eiyuu Kishi Den,3966,7.11
255,Jungle wa Itsumo Hare nochi Guu Final,1628,7.6
333,Mama wa Shougaku 4-nensei,2808,7.32
337,Psychic Academy,9178,6.18
344,Futatsu no Spica,2637,7.35
439,RG Veda,9944,6.05
448,Tenjou Tenge: The Ultimate Fight,4549,6.99
498,Haja Taisei Dangaiou,9402,6.14
536,Slayers: The Motion Picture,3150,7.25
615,Nurse Witch Komugi-chan Magikarte,6381,6.64
623,Shichinin no Nana,5936,6.72
633,Legend of Basara,3038,7.27
682,Otogi Story Tenshi no Shippo,7290,6.49
688,Uta∽Kata,6327,6.65
824,Guardian Hearts,11268,5.8
844,Konjiki no Gash Bell!!: 101-banme no Mamono,3189,7.25
863,Joshikousei: Girl's High,6888,6.56
866,Slayers Premium,3822,7.14
867,Slayers Gorgeous,2957,7.29
868,Slayers Great,2903,7.3
869,Slayers Return,2958,7.29
875,Mind Game,1114,7.79
878,Zegapain,2984,7.28
911,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,4028,7.1
49599,Ani ni Tsukeru Kusuri wa Nai! 5,2629,7.35
28025,Tsukimonogatari,570,8.08
33023,Touken Ranbu: Hanamaru,5441,6.81
40137,ARP Backstage Pass,12374,5.53
22221,Monoshiri Daigaku: Ashita no Calendar,11637,5.71
77,Mahou Shoujo Lyrical Nanoha A's,756,7.95
7759,Saki Picture Drama,9196,6.17
11103,Busou Shinki Moon Angel,7049,6.53
12487,Kyoukaisenjou no Horizon II,2188,7.46
12611,Sengoku Collection,7880,6.4
17637,Miyakawa-ke no Kuufuku,7095,6.52
24855,Girlfriend (Kari),10666,5.91
32454,Usakame,11432,5.76
33021,Ragnastrike Angels,14138,4.3
33031,Shakunetsu no Takkyuu Musume,4264,7.05
36001,Alice or Alice,12937,5.35
36370,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,436,8.18
55692,Feng Ling Yu Xiu 2nd Season,1649,7.6
43741,Getter Robo Arc,9125,6.19
24133,Taimadou Gakuen 35 Shiken Shoutai,5518,6.79
16355,Dansai Bunri no Crime Edge,6340,6.65
39675,Ling Long: Incarnation,2259,7.44
40233,Da Zhu Zai,6955,6.55
20671,Shashinkan,2901,7.3
30346,Doukyuusei,322,8.27
40749,"Maou-sama, ""Petit"" Retry!",10758,5.89
44067,Bai Yao Pu 2nd Season,1890,7.53
35920,Annyeong Jadoo,9137,6.18
40893,Komatta Jiisan,7758,6.42
42284,Yuan Long,2675,7.35
42959,Yatogame-chan Kansatsu Nikki Sansatsume,7984,6.38
42981,Idolls!,13562,5.05
44273,Mewkledreamy Mix!,5107,6.87
44410,Xing Hai Qishi,5293,6.84
45587,Itazuraguma no Gloomy,13110,5.28
45783,Saiyuuki Reload: Zeroin,6322,6.65
48862,Cardfight!! Vanguard: overDress Season 2,6060,6.7
336,Ginyuu Mokushiroku Meine Liebe,7643,6.44
447,Weiß Kreuz,6230,6.67
3927,Kidou Senshi Gundam 00 Second Season,588,8.07
31157,ClassicaLoid,7821,6.41
37589,Ano Hi no Kanojo-tachi,6774,6.58
8231,Princess Lover!: Magical Knight Maria-chan,11775,5.69
35585,Stella-Rium,,6.84
39415,Donbei x Kemurikusa,,5.43
43878,Miko no Tsutome!,9696,6.09
3488,Genji Monogatari,7928,6.39
11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,1824,7.55
34209,Meiji Tokyo Renka,4322,7.04
40211,Luo Xiao Hei Zhan Ji (Movie),298,8.3
40615,Umibe no Étranger,1029,7.82
45649,The First Slam Dunk,56,8.72
56960,Xiehou Ta de Shaonu Shidai,1319,7.71
58125,Look Back,88,8.63
58920,Dead Dead Demons Dededede Destruction (ONA) Episode 0,3250,7.24
512,Majo no Takkyuubin,369,8.23
33377,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori",8769,6.25
15085,Amnesia,10303,5.97
39583,number24,5837,6.73
50934,Stars*Collection!,6671,6.59
21845,Ushinawareta Mirai wo Motomete,5944,6.72
31914,Shoujo-tachi wa Kouya wo Mezasu,8478,6.3
40853,Stand By Me Doraemon 2,421,8.19
53888,Spy x Family Movie: Code: White,512,8.12
1118,Pokemon Movie 03: Kesshoutou no Teiou Entei,4063,7.09
1526,Pokemon Movie 08: Mew to Hadou no Yuusha Lucario,2748,7.33
37706,Nissin Chikin Ramen CMs,,5.94
9561,Shokupan Mimi,11931,5.65
43693,Thermae Romae Novae,3651,7.17
3080,Anime Tenchou,9906,6.05
4106,Trigun: Badlands Rumble,858,7.9
35815,Boku dake ga Inai Machi Recaps,3074,7.27
39607,Tensei shitara Slime Datta Ken: Kanwa - Veldora Nikki,5601,6.78
771,Ginyuu Mokushiroku Meine Liebe Wieder,6451,6.63
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,152,8.49
24543,Persona 3 the Movie 3: Falling Down,1632,7.6
31149,Persona 3 the Movie 4: Winter of Rebirth,612,8.06
9926,Sekaiichi Hatsukoi,1578,7.61
23317,Kuroshitsuji: Book of Murder,635,8.04
28537,Garo: Guren no Tsuki,10808,5.88
5,Cowboy Bebop: Tengoku no Tobira,217,8.38
44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,66,8.69
6162,Tailenders,6144,6.68
34549,Ryuu no Haisha,2678,7.34
37970,Yakusoku no Nanaya Matsuri,6049,6.7
39590,Africa no Salaryman (TV),6966,6.54
40323,Gintama: Monster Strike-hen,2018,7.5
10884,Saki Achiga-hen: Episode of Side-A,2836,7.31
37154,Grimms Notes The Animation,10478,5.94
38826,Tenki no Ko,329,8.27
14189,Tasogare Otome x Amnesia: Taima Otome,2051,7.49
38440,Shikizakura,11009,5.84
34106,Kyoukai no Rinne 3rd Season,4192,7.06
275,Love♥Love?,11060,5.83
309,Akahori Gedou Hour Rabuge,9660,6.09
2308,Lime-iro Ryuukitan X,12597,5.46
41511,Ma La Nu Pei,4675,6.96
5667,To LOVE-Ru OVA,3231,7.24
11241,Brave 10,5873,6.73
40085,Maesetsu!,11235,5.8
41271,Koisuru Asteroid: Furikaeri - Kirakira Special!,9415,6.14
43778,Motto! Majime ni Fumajime Kaiketsu Zorori 2nd Season,18589,
48365,Youkai Watch ♪,6320,6.66
1748,Piyoko ni Omakase pyo!,6829,6.57
2044,Mahou no Tenshi Creamy Mami,3461,7.2
197,Rizelmine,7294,6.49
37031,Mahoutsukai no Yome Recap,3042,7.27
48585,Black Clover: Mahou Tei no Ken,710,7.98
53672,Violet Evergarden: Recollections,226,8.37
56196,Boku no Hero Academia the Movie 4: You're Next,1994,7.51
59091,Douwa Revenger,9304,6.16
32668,Noblesse: Awakening,2580,7.37
12281,Rinne no Lagrange Season 2,4729,6.95
9335,Megane na Kanojo,6473,6.63
22689,Terra Formars: Bugs 2-hen,3827,7.14
31973,Kidou Senshi Gundam Thunderbolt,780,7.94
33737,Megaton-kyuu Musashi,8655,6.27
32370,D.Gray-man Hallow,1384,7.68
39567,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana,9687,6.09
294,Divergence Eve,10730,5.9
767,Burn Up!,9984,6.04
30721,Hacka Doll The Animation,8096,6.36
33026,Time Bokan 24,10997,5.85
34427,Frame Arms Girl,8090,6.36
36915,Fate/Grand Order: Moonlight/Lostroom,8348,6.32
1762,Arslan Senki,5059,6.88
27833,Durarara!!x2 Ketsu,626,8.05
34100,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,807,7.92
98,Mai-HiME,2470,7.39
14283,Vividred Operation,7703,6.43
17247,Machine-Doll wa Kizutsukanai,4404,7.02
3335,Haikara-san ga Tooru,3860,7.13
1652,Uchuu Senkan Yamato III,4501,7
2231,Miyuki,6564,6.62
6056,Sasuke,5845,6.73
5262,Shugo Chara!! Doki,2336,7.42
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,391,8.21
1658,Karakuri no Kimi,7252,6.5
1916,Kidou Senshi Gundam MS IGLOO: Mokushiroku 0079,6291,6.66
10739,Panty & Stocking in Sanitarybox,8011,6.38
36275,Natsume Yuujinchou Roku Specials,209,8.4
39990,Vlad Love,11020,5.84
41714,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 3,2534,7.38
51773,KJ File,13959,4.66
38731,Diamond no Ace: Act II,321,8.27
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,1481,7.65
2255,Choujuu Kishin Dancougar,6439,6.63
10447,Aquarion Evol,4161,7.07
31231,Pokemon Movie 19: Volcanion to Karakuri no Magearna,6365,6.65
33808,Girlfriend (Note),9997,6.04
33818,Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,2628,7.35
34257,Cinderella Girls Gekijou,6974,6.54
34325,Pokemon XY&Z Specials,3974,7.11
35254,Time Bokan: Gyakushuu no San Akunin,10769,5.89
35883,Cinderella Girls Gekijou 2nd Season,6535,6.62
36500,Cinderella Girls Gekijou: Kayou Cinderella Theater 2nd Season,7338,6.48
38050,Shoujo☆Kageki Revue Starlight Specials,4818,6.92
38993,Karakai Jouzu no Takagi-san 2,655,8.02
40320,Tenka Hyakken: Meiji-kan e Youkoso!,13602,5.02
58755,5-toubun no Hanayome*,2228,7.45
1180,Hyper Police,4771,6.94
10681,Blood-C: The Last Dark,3778,7.14
11457,Chibi☆Devi!,4913,6.91
789,Shinigami no Ballad.,5048,6.88
4209,Mission-E,7766,6.42
6166,Asobi ni Iku yo!,6865,6.56
8206,Hime Chen! Otogi Chikku Idol Lilpri,4714,6.95
9611,Aa! Megami-sama! (2011),2778,7.32
10928,Nogizaka Haruka no Himitsu Finale ♪,2815,7.32
22943,Mugen Senshi Valis,,5.6
37126,Nobunaga no Shinobi: Anegawa Ishiyama-hen,4037,7.1
417,Ragnarök The Animation,7589,6.45
